action,assigned,bandwidth,cfgattr,cfgobj,cfgpath,cfgtid,community,cpu,date,dhcp_msg,disk,disklograte,dstip,dstport,duration,eventtime,fazlograte,field,freediskstorage,from,gateway,hostname,interface,ip,lease,level,logdesc,logid,mac,mem,method,msg,mtu,name,new_value,old_value,profile,reason,role,scope,server,setuprate,sn,srcip,srcport,state,status,stitch,stitchaction,subtype,sysuptime,time,total,totalsession,trigger,type,tz,ui,used,user,uuid,vd,version,waninfo
,,,,,,,,,2024-07-18,,,,,,,1721266088605003622,,,,,,,,,,notice,FortiGate update succeeded,0100041000,,,,Fortigate scheduled update fcni=yes fdni=yes fsci=yes from 173.243.140.6:443,,,,,,,,,,,,,,,update,,,system,,02:28:09,,,,event,+0100,,,,,root,,
perf-stats,,5585/3944,,,,,,0,2024-07-18,,0,0,,,,1721265826891606575,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  19649, setup-rate: 66",,,,,,,,,,66,,,,,,,,system,214017,02:23:47,,19649,,event,+0100,,,,,root,,"name=port6,bytes=116081574755/17619672585,packets=105759723/43709623;"
perf-stats,,4983/3447,,,,,,0,2024-07-18,,0,0,,,,1721265526894043010,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  20747, setup-rate: 83",,,,,,,,,,83,,,,,,,,system,213717,02:18:47,,20747,,event,+0100,,,,,root,,"name=port6,bytes=115911036792/17612968976,packets=105616299/43659432;"
perf-stats,,5163/3643,,,,,,0,2024-07-18,,0,0,,,,1721265226892601684,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  20028, setup-rate: 72",,,,,,,,,,72,,,,,,,,system,213417,02:13:47,,20028,,event,+0100,,,,,root,,"name=port6,bytes=115735980850/17607508240,packets=105469678/43609120;"
perf-stats,,5195/3552,,,,,,0,2024-07-18,,0,0,,,,1721264926894220889,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  20139, setup-rate: 107",,,,,,,,,,107,,,,,,,,system,213117,02:08:47,,20139,,event,+0100,,,,,root,,"name=port6,bytes=115564298131/17601945062,packets=105325404/43558997;"
perf-stats,,5454/3693,,,,,,0,2024-07-18,,0,0,,,,1721264626892518531,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  20709, setup-rate: 76",,,,,,,,,,76,,,,,,,,system,212817,02:03:47,,20709,,event,+0100,,,,,root,,"name=port6,bytes=115392584541/17596426950,packets=105181653/43510315;"
,,,,,,,,,2024-07-18,,,,,,,1721264331906220851,,,,,,,port1,,,information,DHCP statistics,0100026003,,,,DHCP statistics,,,,,,,,,,,,,,,,,,system,,01:58:52,171,,,event,+0100,,0,,,root,,
,,,,,,,,,2024-07-18,,,,,,,1721264331906219830,,,,,,,mgmt,,,information,DHCP statistics,0100026003,,,,DHCP statistics,,,,,,,,,,,,,,,,,,system,,01:58:52,101,,,event,+0100,,0,,,root,,
,,,,,,,,,2024-07-18,,,,,,,1721264331906218619,,,,,,,fortilink,,,information,DHCP statistics,0100026003,,,,DHCP statistics,,,,,,,,,,,,,,,,,,system,,01:58:52,253,,,event,+0100,,0,,,root,,
,,,,,,,,,2024-07-18,,,,,,,1721264331906216835,,,,,,,VLAN-2,,,information,DHCP statistics,0100026003,,,,DHCP statistics,,,,,,,,,,,,,,,,,,system,,01:58:52,21,,,event,+0100,,18,,,root,,
update,,,,,,,,,2024-07-18,,,,,,,1721264327006520905,,,,,,,,,,notice,Scanunit reloaded AV Database,0100022813,,,,scanunit=manager pid=3314 cause='signal' AV database reload requested 1 times by updated (pid 3316) successful,,,,,,,,,,,,,,,,,,system,,01:58:47,,,,event,+0100,,,,,root,,
perf-stats,,5403/3871,,,,,,1,2024-07-18,,0,0,,,,1721264326888024723,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 1, memory:  30, concurrent sessions:  20270, setup-rate: 60",,,,,,,,,,60,,,,,,,,system,212517,01:58:47,,20270,,event,+0100,,,,,root,,"name=port6,bytes=115212848605/17584638834,packets=105026580/43450069;"
,,,,,,,,,2024-07-18,,,,,,,1721264305976187372,,,,,,,,,,notice,FortiGate update succeeded,0100041000,,,,Fortigate scheduled update fcni=yes fdni=yes fsci=yes virdb(92.05894) etdb(92.05894) exdb(1.00000) avai(2.17182) mmdb(92.05894) from 173.243.140.6:443,,,,,,,,,,,,,,,update,,,system,,01:58:26,,,,event,+0100,,,,,root,,
perf-stats,,4828/3410,,,,,,0,2024-07-18,,0,0,,,,1721264026888198163,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  20371, setup-rate: 82",,,,,,,,,,82,,,,,,,,system,212217,01:53:47,,20371,,event,+0100,,,,,root,,"name=port6,bytes=115039724547/17576519368,packets=104880344/43398775;"
perf-stats,,5583/3467,,,,,,0,2024-07-18,,0,0,,,,1721263726887489518,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  20021, setup-rate: 107",,,,,,,,,,107,,,,,,,,system,211917,01:48:47,,20021,,event,+0100,,,,,root,,"name=port6,bytes=114866393163/17567156035,packets=104732758/43344294;"
perf-stats,,5251/3852,,,,,,0,2024-07-18,,0,0,,,,1721263426887550787,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  20257, setup-rate: 92",,,,,,,,,,92,,,,,,,,system,211617,01:43:47,,20257,,event,+0100,,,,,root,,"name=port6,bytes=114692434834/17561582557,packets=104586061/43293104;"
perf-stats,,5170/3772,,,,,,0,2024-07-18,,0,0,,,,1721263126892738679,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  20445, setup-rate: 90",,,,,,,,,,90,,,,,,,,system,211317,01:38:47,,20445,,event,+0100,,,,,root,,"name=port6,bytes=114524877771/17557014959,packets=104448383/43251552;"
perf-stats,,6386/4254,,,,,,0,2024-07-18,,0,0,,,,1721262826894679324,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  19539, setup-rate: 78",,,,,,,,,,78,,,,,,,,system,211017,01:33:47,,19539,,event,+0100,,,,,root,,"name=port6,bytes=114355842051/17551923385,packets=104307034/43204582;"
,,,,,,,,,2024-07-18,,,,,,,1721262553904469122,,,,,,,,,,notice,FortiGate update succeeded,0100041000,,,,Fortigate scheduled update fcni=yes fdni=yes fsci=yes from 173.243.140.6:443,,,,,,,,,,,,,,,update,,,system,,01:29:13,,,,event,+0100,,,,,root,,
perf-stats,,7437/5376,,,,,,0,2024-07-18,,0,0,,,,1721262526891123631,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  19813, setup-rate: 110",,,,,,,,,,110,,,,,,,,system,210717,01:28:47,,19813,,event,+0100,,,,,root,,"name=port6,bytes=114183883926/17546489279,packets=104161964/43155101;"
perf-stats,,6604/4402,,,,,,0,2024-07-18,,0,0,,,,1721262226888823984,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  20274, setup-rate: 122",,,,,,,,,,122,,,,,,,,system,210417,01:23:47,,20274,,event,+0100,,,,,root,,"name=port6,bytes=114013975921/17541650769,packets=104021605/43110968;"
perf-stats,,6565/4559,,,,,,0,2024-07-18,,0,0,,,,1721261926890594575,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  19914, setup-rate: 121",,,,,,,,,,121,,,,,,,,system,210117,01:18:47,,19914,,event,+0100,,,,,root,,"name=port6,bytes=113844491108/17535806276,packets=103879506/43064615;"
perf-stats,,30050/27472,,,,,,0,2024-07-18,,0,0,,,,1721261626890679241,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  20011, setup-rate: 77",,,,,,,,,,77,,,,,,,,system,209817,01:13:47,,20011,,event,+0100,,,,,root,,"name=port6,bytes=113688351125/17530953098,packets=103749178/43022833;"
perf-stats,,7120/5069,,,,,,0,2024-07-18,,0,0,,,,1721261326891530357,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  20991, setup-rate: 95",,,,,,,,,,95,,,,,,,,system,209517,01:08:46,,20991,,event,+0100,,,,,root,,"name=port6,bytes=113514104760/17525160558,packets=103602609/42974119;"
perf-stats,,7440/4291,,,,,,0,2024-07-18,,0,0,,,,1721261026888305616,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  19606, setup-rate: 102",,,,,,,,,,102,,,,,,,,system,209217,01:03:46,,19606,,event,+0100,,,,,root,,"name=port6,bytes=113342299306/17519748239,packets=103458614/42926397;"
,,,,,,,,,2024-07-18,,,,,,,1721260731898342890,,,,,,,port1,,,information,DHCP statistics,0100026003,,,,DHCP statistics,,,,,,,,,,,,,,,,,,system,,00:58:52,171,,,event,+0100,,0,,,root,,
,,,,,,,,,2024-07-18,,,,,,,1721260731898341779,,,,,,,mgmt,,,information,DHCP statistics,0100026003,,,,DHCP statistics,,,,,,,,,,,,,,,,,,system,,00:58:52,101,,,event,+0100,,0,,,root,,
,,,,,,,,,2024-07-18,,,,,,,1721260731898340647,,,,,,,fortilink,,,information,DHCP statistics,0100026003,,,,DHCP statistics,,,,,,,,,,,,,,,,,,system,,00:58:52,253,,,event,+0100,,0,,,root,,
,,,,,,,,,2024-07-18,,,,,,,1721260731898338715,,,,,,,VLAN-2,,,information,DHCP statistics,0100026003,,,,DHCP statistics,,,,,,,,,,,,,,,,,,system,,00:58:52,21,,,event,+0100,,18,,,root,,
update,,,,,,,,,2024-07-18,,,,,,,1721260730017755375,,,,,,,,,,notice,Scanunit reloaded AV Database,0100022813,,,,scanunit=manager pid=3314 cause='signal' AV database reload requested 1 times by updated (pid 3316) successful,,,,,,,,,,,,,,,,,,system,,00:58:50,,,,event,+0100,,,,,root,,
perf-stats,,6651/4449,,,,,,0,2024-07-18,,0,0,,,,1721260726888188847,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  19860, setup-rate: 92",,,,,,,,,,92,,,,,,,,system,208917,00:58:46,,19860,,event,+0100,,,,,root,,"name=port6,bytes=113123045114/17510698445,packets=103281346/42865093;"
,,,,,,,,,2024-07-18,,,,,,,1721260709062276117,,,,,,,,,,notice,FortiGate update succeeded,0100041000,,,,Fortigate scheduled update fcni=yes fdni=yes fsci=yes virdb(92.05893) etdb(92.05893) exdb(1.00000) avai(2.17181) mmdb(92.05893) dnsbot(3.00865) from 173.243.140.6:443,,,,,,,,,,,,,,,update,,,system,,00:58:28,,,,event,+0100,,,,,root,,
perf-stats,,8822/6703,,,,,,0,2024-07-18,,0,0,,,,1721260426892306482,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  20803, setup-rate: 112",,,,,,,,,,112,,,,,,,,system,208617,00:53:46,,20803,,event,+0100,,,,,root,,"name=port6,bytes=112948591567/17487748326,packets=103127357/42802478;"
,,,,,,,,,2024-07-18,,,,,,,1721260158222038826,,,,log,,,,,,notice,Automation stitch triggered,0100046600,,,,stitch:Security Rating Notification is triggered.,,,,,,,,,,,,,,,,Security Rating Notification,Security Rating Notification_ios-notification,system,,00:49:18,,,Security Rating Notification,event,+0100,,,,,root,,
perf-stats,,8378/6422,,,,,,0,2024-07-18,,0,0,,,,1721260126893026877,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  20306, setup-rate: 95",,,,,,,,,,95,,,,,,,,system,208317,00:48:46,,20306,,event,+0100,,,,,root,,"name=port6,bytes=112767005989/17444151271,packets=102960462/42723322;"
perf-stats,,6847/4813,,,,,,0,2024-07-18,,0,0,,,,1721259826893599697,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  21155, setup-rate: 90",,,,,,,,,,90,,,,,,,,system,208017,00:43:46,,21155,,event,+0100,,,,,root,,"name=port6,bytes=112589233471/17429161067,packets=102806729/42664560;"
perf-stats,,5246/3694,,,,,,0,2024-07-18,,0,0,,,,1721259526893515104,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  19756, setup-rate: 85",,,,,,,,,,85,,,,,,,,system,207717,00:38:46,,19756,,event,+0100,,,,,root,,"name=port6,bytes=112415150551/17423831930,packets=102662587/42617509;"
perf-stats,,6844/5078,,,,,,0,2024-07-18,,0,0,,,,1721259226887623268,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  20226, setup-rate: 87",,,,,,,,,,87,,,,,,,,system,207417,00:33:46,,20226,,event,+0100,,,,,root,,"name=port6,bytes=112247271959/17419113643,packets=102524752/42575562;"
perf-stats,,6069/4090,,,,,,0,2024-07-18,,0,0,,,,1721258926891865232,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  20490, setup-rate: 102",,,,,,,,,,102,,,,,,,,system,207117,00:28:46,,20490,,event,+0100,,,,,root,,"name=port6,bytes=112076567137/17414045317,packets=102383424/42532164;"
,,,,,,,,,2024-07-18,,,,,,,1721258889787565266,,,,,,,,,,notice,FortiGate update succeeded,0100041000,,,,Fortigate scheduled update fcni=yes fdni=yes fsci=yes from 173.243.140.6:443,,,,,,,,,,,,,,,update,,,system,,00:28:09,,,,event,+0100,,,,,root,,
perf-stats,,6031/4165,,,,,,0,2024-07-18,,0,0,,,,1721258626886818806,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  20552, setup-rate: 82",,,,,,,,,,82,,,,,,,,system,206817,00:23:46,,20552,,event,+0100,,,,,root,,"name=port6,bytes=111908546341/17409325791,packets=102243975/42489498;"
perf-stats,,6547/4025,,,,,,0,2024-07-18,,0,0,,,,1721258326892683978,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  19543, setup-rate: 107",,,,,,,,,,107,,,,,,,,system,206517,00:18:46,,19543,,event,+0100,,,,,root,,"name=port6,bytes=111740452011/17404449505,packets=102103876/42445082;"
perf-stats,,6984/4778,,,,,,0,2024-07-18,,0,0,,,,1721258026894363717,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  20725, setup-rate: 86",,,,,,,,,,86,,,,,,,,system,206217,00:13:46,,20725,,event,+0100,,,,,root,,"name=port6,bytes=111569951559/17399256885,packets=101961579/42400420;"
perf-stats,,7308/4744,,,,,,0,2024-07-18,,0,0,,,,1721257726892973309,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  20126, setup-rate: 120",,,,,,,,,,120,,,,,,,,system,205917,00:08:46,,20126,,event,+0100,,,,,root,,"name=port6,bytes=111396263394/17393551927,packets=101814849/42350562;"
perf-stats,,7015/4972,,,,,,0,2024-07-18,,0,0,,,,1721257426891909833,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  20384, setup-rate: 90",,,,,,,,,,90,,,,,,,,system,205617,00:03:46,,20384,,event,+0100,,,,,root,,"name=port6,bytes=111228174141/17388043973,packets=101673030/42303953;"
,,,,,,,,,2024-07-17,,,,,,,1721257131886345134,,,,,,,port1,,,information,DHCP statistics,0100026003,,,,DHCP statistics,,,,,,,,,,,,,,,,,,system,,23:58:52,171,,,event,+0100,,0,,,root,,
,,,,,,,,,2024-07-17,,,,,,,1721257131886344036,,,,,,,mgmt,,,information,DHCP statistics,0100026003,,,,DHCP statistics,,,,,,,,,,,,,,,,,,system,,23:58:52,101,,,event,+0100,,0,,,root,,
,,,,,,,,,2024-07-17,,,,,,,1721257131886342641,,,,,,,fortilink,,,information,DHCP statistics,0100026003,,,,DHCP statistics,,,,,,,,,,,,,,,,,,system,,23:58:52,253,,,event,+0100,,0,,,root,,
,,,,,,,,,2024-07-17,,,,,,,1721257131886340657,,,,,,,VLAN-2,,,information,DHCP statistics,0100026003,,,,DHCP statistics,,,,,,,,,,,,,,,,,,system,,23:58:52,21,,,event,+0100,,18,,,root,,
perf-stats,,7418/5157,,,,,,0,2024-07-17,,0,0,,,,1721257126891943511,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  20413, setup-rate: 98",,,,,,,,,,98,,,,,,,,system,205317,23:58:46,,20413,,event,+0100,,,,,root,,"name=port6,bytes=111059342872/17376181248,packets=101524447/42251615;"
update,,,,,,,,,2024-07-17,,,,,,,1721257116734499890,,,,,,,,,,notice,Scanunit reloaded AV Database,0100022813,,,,scanunit=manager pid=3314 cause='signal' AV database reload requested 1 times by updated (pid 3316) successful,,,,,,,,,,,,,,,,,,system,,23:58:36,,,,event,+0100,,,,,root,,
,,,,,,,,,2024-07-17,,,,,,,1721257095783953734,,,,,,,,,,notice,FortiGate update succeeded,0100041000,,,,Fortigate scheduled update fcni=yes fdni=yes fsci=yes virdb(92.05892) etdb(92.05892) exdb(1.00000) avai(2.17181) mmdb(92.05892) from 173.243.129.6:443,,,,,,,,,,,,,,,update,,,system,,23:58:16,,,,event,+0100,,,,,root,,
perf-stats,,3935/2675,,,,,,0,2024-07-17,,0,0,,,,1721256826893837655,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  20690, setup-rate: 139",,,,,,,,,,139,,,,,,,,system,205017,23:53:46,,20690,,event,+0100,,,,,root,,"name=port6,bytes=110891790086/17365732071,packets=101382407/42204641;"
perf-stats,,6409/4455,,,,,,0,2024-07-17,,0,0,,,,1721256526886577894,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  21000, setup-rate: 107",,,,,,,,,,107,,,,,,,,system,204717,23:48:46,,21000,,event,+0100,,,,,root,,"name=port6,bytes=110705825830/17356793352,packets=101227718/42151212;"
perf-stats,,5994/4231,,,,,,0,2024-07-17,,0,0,,,,1721256226890215795,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  21067, setup-rate: 92",,,,,,,,,,92,,,,,,,,system,204417,23:43:46,,21067,,event,+0100,,,,,root,,"name=port6,bytes=110529861800/17339984962,packets=101075003/42096991;"
perf-stats,,6347/4295,,,,,,0,2024-07-17,,0,0,,,,1721255926887274706,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  20974, setup-rate: 109",,,,,,,,,,109,,,,,,,,system,204117,23:38:46,,20974,,event,+0100,,,,,root,,"name=port6,bytes=110348408121/17333529768,packets=100922765/42043877;"
perf-stats,,32316/30253,,,,,,0,2024-07-17,,0,0,,,,1721255626887978949,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  20317, setup-rate: 105",,,,,,,,,,105,,,,,,,,system,203817,23:33:46,,20317,,event,+0100,,,,,root,,"name=port6,bytes=110177289327/17328630273,packets=100780624/41999735;"
perf-stats,,6457/4063,,,,,,0,2024-07-17,,0,0,,,,1721255326892620712,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  20181, setup-rate: 101",,,,,,,,,,101,,,,,,,,system,203517,23:28:46,,20181,,event,+0100,,,,,root,,"name=port6,bytes=110001710447/17323126778,packets=100633277/41950608;"
update,,,,,,,,,2024-07-17,,,,,,,1721255312658746347,,,,,,,,,,notice,Scanunit reloaded AV Database,0100022813,,,,scanunit=manager pid=3314 cause='signal' AV database reload requested 1 times by updated (pid 3316) successful,,,,,,,,,,,,,,,,,,system,,23:28:32,,,,event,+0100,,,,,root,,
,,,,,,,,,2024-07-17,,,,,,,1721255291973366412,,,,,,,,,,notice,FortiGate update succeeded,0100041000,,,,Fortigate scheduled update fcni=yes fdni=yes fsci=yes virdb(92.05891) etdb(92.05891) exdb(1.00000) avai(2.17181) from 173.243.140.6:443,,,,,,,,,,,,,,,update,,,system,,23:28:11,,,,event,+0100,,,,,root,,
perf-stats,,7256/4979,,,,,,0,2024-07-17,,0,0,,,,1721255026889237462,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  19960, setup-rate: 101",,,,,,,,,,101,,,,,,,,system,203217,23:23:46,,19960,,event,+0100,,,,,root,,"name=port6,bytes=109829741585/17317665256,packets=100487857/41901329;"
